"date","club","country","elo"
"2012-09-01","Standard","BEL","1565.70"
"2012-09-01","Steaua","ROM","1554.16"
"2012-09-01","Stoke","ENG","1662.33"
"2012-09-01","Stromsgodset","NOR","1424.56"
"2012-09-01","Sturm Graz","AUT","1453.53"
"2012-09-01","Stuttgart","GER","1766.05"
"2012-09-01","Sunderland","ENG","1675.65"
"2012-09-01","Sundsvall","SWE","1274.93"
"2012-09-01","Swansea","ENG","1680.49"
"2012-09-01","Syrianska","SWE","1259.20"
"2012-09-01","Terek Grozny","RUS","1522.95"
"2012-09-01","Ternana","ITA","1334.38"
"2012-09-01","Torino","ITA","1529.82"
"2012-09-01","Tottenham","ENG","1785.64"
"2012-09-01","Toulouse","FRA","1654.43"
"2012-09-01","Tours","FRA","1431.95"
"2012-09-01","Trabzonspor","TUR","1581.24"
"2012-09-01","Tromso","NOR","1445.59"
"2012-09-01","Troyes","FRA","1490.09"
"2012-09-01","Turnu Severin","ROM","1321.38"
"2012-09-01","Twente","NED","1650.78"
"2012-09-01","Udinese","ITA","1679.06"
"2012-09-01","Union Berlin","GER","1466.39"
"2012-09-01","Universitatea Cluj","ROM","1382.22"
"2012-09-01","Utrecht","NED","1496.78"
"2012-09-01","Valencia","ESP","1819.13"
"2012-09-01","Valenciennes","FRA","1608.58"
"2012-09-01","Valerenga","NOR","1404.31"
"2012-09-01","Valladolid","ESP","1736.51"
"2012-09-01","Vallecano","ESP","1678.04"
"2012-09-01","Varese","ITA","1502.87"
"2012-09-01","Vaslui","ROM","1544.35"
"2012-09-01","Veria","GRE","1375.12"
"2012-09-01","Verona","ITA","1461.06"
"2012-09-01","Vicenza","ITA","1363.18"
"2012-09-01","Viitorul","ROM","1348.61"
"2012-09-01","Viking","NOR","1388.90"
"2012-09-01","Villarreal","ESP","1707.95"
"2012-09-01","Virtus Lanciano","ITA","1344.54"
"2012-09-01","Vitesse","NED","1504.55"
"2012-09-01","Volga","RUS","1423.37"
"2012-09-01","VVV Venlo","NED","1328.14"
"2012-09-01","Waalwijk","NED","1447.45"
"2012-09-01","Wacker Innsbruck","AUT","1357.07"
"2012-09-01","Waregem","BEL","1460.35"
"2012-09-01","Watford","ENG","1504.02"
"2012-09-01","Werder Bremen","GER","1676.72"
"2012-09-01","West Brom","ENG","1697.16"
"2012-09-01","West Ham","ENG","1637.79"
"2012-09-01","Widzew","POL","1354.00"
"2012-09-01","Wiener Neustadt","AUT","1328.01"
"2012-09-01","Wigan","ENG","1670.58"
"2012-09-01","Willem II","NED","1285.93"
"2012-09-01","Wisla","POL","1398.82"
"2012-09-01","Wolfsberg","AUT","1282.73"
"2012-09-01","Wolfsburg","GER","1704.12"
"2012-09-01","Wolves","ENG","1542.60"
"2012-09-01","Xanthi","GRE","1375.03"
"2012-09-01","Xerez","ESP","1539.33"
"2012-09-01","Zaragoza","ESP","1709.88"
"2012-09-01","Zenit","RUS","1813.06"
"2012-09-01","Zwolle","NED","1293.92"
"2012-09-15","Aalborg","DEN","1445.14"
"2012-09-15","Aalen","GER","1412.00"
"2012-09-15","Aalesund","NOR","1391.74"
"2012-09-15","Aarhus","DEN","1377.01"
"2012-09-15","Aberdeen","SCO","1260.86"
"2012-09-15","Academica","POR","1495.75"
"2012-09-15","Admira","AUT","1399.26"
"2012-09-15","AEK","GRE","1477.80"
"2012-09-15","AIK","SWE","1474.15"
"2012-09-15","Ajaccio","FRA","1568.76"
"2012-09-15","Ajax","NED","1753.20"
"2012-09-15","Akhisar Belediyespor","TUR","1368.53"
"2012-09-15","Alanya","RUS","1474.27"
"2012-09-15","Alcorcon","ESP","1643.34"
"2012-09-15","Almeria","ESP","1649.34"
"2012-09-15","Amkar Perm","RUS","1545.91"
"2012-09-15","Anderlecht","BEL","1687.29"
"2012-09-15","Angers","FRA","1481.17"
"2012-09-15","Antalyaspor","TUR","1451.31"
"2012-09-15","Anzhi","RUS","1689.63"
"2012-09-15","Aris","GRE","1434.63"
"2012-09-15","Arles","FRA","1474.41"
"2012-09-15","Arsenal","ENG","1831.14"
"2012-09-15","Ascoli","ITA","1419.82"
"2012-09-15","Asteras Tripolis","GRE","1431.05"
"2012-09-15","Aston Villa","ENG","1648.17"
"2012-09-15","Astra","ROM","1384.47"
"2012-09-15","Atalanta","ITA","1586.17"
"2012-09-15","Ath Bilbao","ESP","1754.34"
"2012-09-15","Ath Madrid","ESP","1858.81"
"2012-09-15","Atromitos","GRE","1474.79"
"2012-09-15","Atvidaberg","SWE","1292.59"
"2012-09-15","Augsburg","GER","1641.60"
"2012-09-15","Austria Wien","AUT","1523.98"
"2012-09-15","Auxerre","FRA","1560.26"
"2012-09-15","AZ Alkmaar","NED","1599.19"
"2012-09-15","Barcelona","ESP","2080.79"
"2012-09-15","Barcelona B","ESP","1606.92"
"2012-09-15","Bari","ITA","1456.45"
"2012-09-15","Barnsley","ENG","1386.27"
"2012-09-15","Bastia","FRA","1528.86"
"2012-09-15","Bayern Munich","GER","1939.79"
"2012-09-15","Beerschot VA","BEL","1414.84"
"2012-09-15","Beira Mar","POR","1485.72"
"2012-09-15","Belchatow","POL","1291.50"
"2012-09-15","Benfica","POR","1823.60"
"2012-09-15","Bergen","BEL","1420.69"
"2012-09-15","Besiktas","TUR","1579.18"
"2012-09-15","Betis","ESP","1723.18"
"2012-09-15","Beveren","BEL","1333.84"
"2012-09-15","Birmingham","ENG","1567.16"
"2012-09-15","Bistrita","ROM","1324.49"
"2012-09-15","Blackburn","ENG","1609.95"
"2012-09-15","Blackpool","ENG","1600.34"
"2012-09-15","Bochum","GER","1476.61"
"2012-09-15","Bologna","ITA","1596.05"
"2012-09-15","Bolton","ENG","1588.48"
"2012-09-15","Bordeaux","FRA","1720.01"
"2012-09-15","Brann","NOR","1417.06"
"2012-09-15","Brasov","ROM","1397.42"
"2012-09-15","Braunschweig","GER","1515.91"
"2012-09-15","Brescia","ITA","1421.61"
"2012-09-15","Brest","FRA","1574.19"
"2012-09-15","Brighton","ENG","1487.49"
"2012-09-15","Bristol City","ENG","1449.04"
"2012-09-15","Brondby","DEN","1355.81"
"2012-09-15","Burnley","ENG","1469.64"
"2012-09-15","Bursaspor","TUR","1534.39"
"2012-09-15","Buyuksehyr","TUR","1462.37"
"2012-09-15","Caen","FRA","1560.27"
"2012-09-15","Cagliari","ITA","1556.80"
"2012-09-15","Cardiff","ENG","1526.50"
"2012-09-15","Catania","ITA","1600.88"
"2012-09-15","Celta","ESP","1701.41"
"2012-09-15","Celtic","SCO","1605.89"
"2012-09-15","Cercle Brugge","BEL","1420.63"
"2012-09-15","Cesena","ITA","1417.86"
"2012-09-15","CFR Cluj","ROM","1549.13"
"2012-09-15","Charleroi","BEL","1329.30"
"2012-09-15","Charlton","ENG","1400.99"
"2012-09-15","Chateauroux","FRA","1419.42"
"2012-09-15","Chelsea","ENG","1868.93"
"2012-09-15","Chiajna","ROM","1347.17"
"2012-09-15","Chievo","ITA","1599.00"
"2012-09-15","Cittadella","ITA","1368.27"
"2012-09-15","Clermont","FRA","1451.28"
"2012-09-15","Club Brugge","BEL","1639.79"
"2012-09-15","Cordoba","ESP","1595.35"
"2012-09-15","Cottbus","GER","1493.96"
"2012-09-15","Crotone","ITA","1443.45"
"2012-09-15","Crystal Palace","ENG","1416.47"
"2012-09-15","CSKA Moskva","RUS","1680.35"
"2012-09-15","Den Haag","NED","1415.33"
"2012-09-15","Derby","ENG","1464.37"
"2012-09-15","Dijon","FRA","1533.62"
"2012-09-15","Dinamo Bucuresti","ROM","1466.82"
"2012-09-15","Djurgarden","SWE","1360.79"
"2012-09-15","Dortmund","GER","1911.10"
"2012-09-15","Dresden","GER","1475.65"
"2012-09-15","Duisburg","GER","1450.59"
"2012-09-15","Dundee","SCO","1195.20"
"2012-09-15","Dundee United","SCO","1399.30"
"2012-09-15","Dynamo Moskva","RUS","1601.66"
"2012-09-15","Ein Frankfurt","GER","1659.38"
"2012-09-15","Elazigspor","TUR","1336.61"
"2012-09-15","Elche","ESP","1583.40"
"2012-09-15","Elfsborg","SWE","1447.60"
"2012-09-15","Empoli","ITA","1387.89"
"2012-09-15","Erzgebirge Aue","GER","1444.27"
"2012-09-15","Esbjerg","DEN","1325.06"
"2012-09-15","Eskisehirspor","TUR","1492.48"
"2012-09-15","Espanol","ESP","1676.60"
"2012-09-15","Estoril","POR","1467.35"
"2012-09-15","Everton","ENG","1785.61"
"2012-09-15","Evian Thonon Gaillard","FRA","1579.60"
"2012-09-15","FC Kobenhavn","DEN","1575.22"
"2012-09-15","FC Koln","GER","1557.57"
"2012-09-15","FC Krasnodar","RUS","1528.94"
"2012-09-15","Fenerbahce","TUR","1672.34"
"2012-09-15","Feyenoord","NED","1602.06"
"2012-09-15","Fiorentina","ITA","1606.65"
"2012-09-15","Fortuna Dusseldorf","GER","1629.56"
"2012-09-15","Frankfurt FSV","GER","1486.86"
"2012-09-15","Fredrikstad","NOR","1288.75"
"2012-09-15","Freiburg","GER","1668.70"
"2012-09-15","Fulham","ENG","1706.49"
"2012-09-15","GAIS","SWE","1275.33"
"2012-09-15","Galatasaray","TUR","1653.97"
"2012-09-15","Gaz Metan","ROM","1376.02"
"2012-09-15","Gazelec","FRA","1388.43"
"2012-09-15","Gaziantepspor","TUR","1539.38"
"2012-09-15","Gefle","SWE","1288.71"
"2012-09-15","Genclerbirligi","TUR","1487.88"
"2012-09-15","Genk","BEL","1594.99"
"2012-09-15","Genoa","ITA","1555.50"
"2012-09-15","Gent","BEL","1536.34"
"2012-09-15","Getafe","ESP","1716.43"
"2012-09-15","Giannina","GRE","1367.83"
"2012-09-15","Gil Vicente","POR","1519.29"
"2012-09-15","Girona","ESP","1581.87"
"2012-09-15","Goeteborg","SWE","1354.22"
"2012-09-15","Gornik","POL","1371.75"
"2012-09-15","Granada","ESP","1639.40"
"2012-09-15","Greuther Furth","GER","1653.43"
"2012-09-15","Groningen","NED","1429.23"
"2012-09-15","Grosseto","ITA","1372.19"
"2012-09-15","Guadalajara","ESP","1485.04"
"2012-09-15","Guimaraes","POR","1578.93"
"2012-09-15","Guingamp","FRA","1479.08"
"2012-09-15","Haecken","SWE","1430.25"
"2012-09-15","Hamburg","GER","1637.13"
"2012-09-15","Hannover","GER","1744.80"
"2012-09-15","Haugesund","NOR","1408.95"
"2012-09-15","Hearts","SCO","1336.54"
"2012-09-15","Heerenveen","NED","1556.13"
"2012-09-15","Helsingborg","SWE","1446.43"
"2012-09-15","Heracles","NED","1452.22"
"2012-09-15","Hercules","ESP","1608.98"
"2012-09-15","Hertha","GER","1606.06"
"2012-09-15","Hibernian","SCO","1243.24"
"2012-09-15","HJK Helsinki","FIN","1265.15"
"2012-09-15","Hoffenheim","GER","1651.12"
"2012-09-15","Honefoss","NOR","1310.33"
"2012-09-15","Horsens","DEN","1414.22"
"2012-09-15","Huddersfield","ENG","1402.92"
"2012-09-15","Huesca","ESP","1548.63"
"2012-09-15","Hull","ENG","1514.03"
"2012-09-15","Iasi","ROM","1322.20"
"2012-09-15","Ingolstadt","GER","1471.22"
"2012-09-15","Inter","ITA","1692.78"
"2012-09-15","Inter Turku","FIN","1216.82"
"2012-09-15","Inverness","SCO","1252.54"
"2012-09-15","Ipswich","ENG","1472.14"
"2012-09-15","Istres","FRA","1476.27"
"2012-09-15","Jagiellonia","POL","1308.60"
"2012-09-15","Juve Stabia","ITA","1389.70"
"2012-09-15","Juventus","ITA","1805.78"
"2012-09-15","Jyvaeskylae","FIN","1218.06"
"2012-09-15","Kaiserslautern","GER","1595.60"
"2012-09-15","Kalmar","SWE","1372.50"
"2012-09-15","Karabukspor","TUR","1425.44"
"2012-09-15","Kasimpasa","TUR","1373.71"
"2012-09-15","Kayserispor","TUR","1425.49"
"2012-09-15","Kerkyra","GRE","1331.54"
"2012-09-15","Kilmarnock","SCO","1274.18"
"2012-09-15","Korona","POL","1312.90"
"2012-09-15","Kortrijk","BEL","1480.32"
"2012-09-15","Kryliya Sovetov","RUS","1509.04"
"2012-09-15","Kuban","RUS","1591.16"
"2012-09-15","Kuopio","FIN","1250.53"
"2012-09-15","La Coruna","ESP","1750.36"
"2012-09-15","Las Palmas","ESP","1550.29"
"2012-09-15","Laval","FRA","1412.14"
"2012-09-15","Lazio","ITA","1671.86"
"2012-09-15","Le Havre","FRA","1455.46"
"2012-09-15","Le Mans","FRA","1474.02"
"2012-09-15","Lech","POL","1456.61"
"2012-09-15","Lechia","POL","1306.32"
"2012-09-15","Leeds","ENG","1476.45"
"2012-09-15","Legia","POL","1478.12"
"2012-09-15","Leicester","ENG","1519.35"
"2012-09-15","Lens","FRA","1467.54"
"2012-09-15","Levadeiakos","GRE","1348.11"
"2012-09-15","Levante","ESP","1733.97"
"2012-09-15","Leverkusen","GER","1770.45"
"2012-09-15","Lierse","BEL","1419.30"
"2012-09-15","Lille","FRA","1769.30"
"2012-09-15","Lillestrom","NOR","1319.36"
"2012-09-15","Liverpool","ENG","1724.59"
"2012-09-15","Livorno","ITA","1442.14"
"2012-09-15","Lok Moskva","RUS","1626.08"
"2012-09-15","Lokeren","BEL","1470.31"
"2012-09-15","Lorient","FRA","1596.24"
"2012-09-15","Lubin","POL","1337.16"
"2012-09-15","Lugo","ESP","1510.02"
"2012-09-15","Lyon","FRA","1732.41"
"2012-09-15","Mainz","GER","1685.67"
"2012-09-15","Malaga","ESP","1780.66"
"2012-09-15","Mallorca","ESP","1764.67"
"2012-09-15","Malmoe","SWE","1454.76"
"2012-09-15","Man City","ENG","1918.74"
"2012-09-15","Man United","ENG","1909.68"
"2012-09-15","Maritimo","POR","1609.38"
"2012-09-15","Marseille","FRA","1715.87"
"2012-09-15","Mattersburg","AUT","1388.68"
"2012-09-15","Mechelen","BEL","1389.92"
"2012-09-15","Mersin Idman Yurdu","TUR","1378.78"
"2012-09-15","MGladbach","GER","1755.35"
"2012-09-15","Middlesbrough","ENG","1490.93"
"2012-09-15","Midtjylland","DEN","1447.76"
"2012-09-15","Milan","ITA","1792.80"
"2012-09-15","Millwall","ENG","1501.50"
"2012-09-15","Mirandes","ESP","1499.36"
"2012-09-15","Mjaellby","SWE","1309.60"
"2012-09-15","Modena","ITA","1421.10"
"2012-09-15","Molde","NOR","1504.98"
"2012-09-15","Monaco","FRA","1544.38"
"2012-09-15","Montpellier","FRA","1727.54"
"2012-09-15","Mordovia","RUS","1481.12"
"2012-09-15","Moreirense","POR","1486.26"
"2012-09-15","Motherwell","SCO","1357.05"
"2012-09-15","Munich 1860","GER","1571.15"
"2012-09-15","Murcia","ESP","1500.27"
"2012-09-15","MyPa","FIN","1223.24"
"2012-09-15","NAC Breda","NED","1434.23"
"2012-09-15","Nacional","POR","1584.87"
"2012-09-15","Nancy","FRA","1600.18"
"2012-09-15","Nantes","FRA","1476.54"
"2012-09-15","Napoli","ITA","1717.05"
"2012-09-15","Newcastle","ENG","1747.72"
"2012-09-15","Nice","FRA","1591.25"
"2012-09-15","Nijmegen","NED","1492.37"
"2012-09-15","Nimes","FRA","1407.72"
"2012-09-15","Niort","FRA","1404.39"
"2012-09-15","Nordsjaelland","DEN","1512.96"
"2012-09-15","Norrkoeping","SWE","1287.29"
"2012-09-15","Norwich","ENG","1620.27"
"2012-09-15","Nottm Forest","ENG","1486.25"
"2012-09-15","Novara","ITA","1497.91"
"2012-09-15","Numancia","ESP","1586.73"
"2012-09-15","Nurnberg","GER","1696.86"
"2012-09-15","Odd Grenland","NOR","1384.91"
"2012-09-15","Odense","DEN","1403.66"
"2012-09-15","Oerebro","SWE","1228.14"
"2012-09-15","OFI","GRE","1338.64"
"2012-09-15","Olhanense","POR","1553.83"
"2012-09-15","Olympiakos","GRE","1724.98"
"2012-09-15","Orduspor","TUR","1481.15"
"2012-09-15","Osasuna","ESP","1723.73"
"2012-09-15","Otelul Galati","ROM","1422.13"
"2012-09-15","Oud-Heverlee Leuven","BEL","1392.24"
"2012-09-15","Pacos Ferreira","POR","1533.03"
"2012-09-15","Paderborn","GER","1521.45"
"2012-09-15","Padova","ITA","1396.72"
"2012-09-15","Palermo","ITA","1550.33"
"2012-09-15","Panathinaikos","GRE","1595.20"
"2012-09-15","Pandurii","ROM","1442.64"
"2012-09-15","Panionios","GRE","1396.20"
"2012-09-15","Panthrakikos","GRE","1367.02"
"2012-09-15","PAOK","GRE","1529.27"
"2012-09-15","Paris SG","FRA","1757.08"
"2012-09-15","Parma","ITA","1660.09"
"2012-09-15","Pescara","ITA","1496.54"
"2012-09-15","Peterboro","ENG","1382.01"
"2012-09-15","Petrolul Ploiesti","ROM","1358.77"
"2012-09-15","Piast Gliwice","POL","1229.58"
"2012-09-15","Piatra Neamt","ROM","1295.76"
"2012-09-15","Platanias","GRE","1388.18"
"2012-09-15","Podbeskidzie","POL","1250.25"
"2012-09-15","Pogon","POL","1232.01"
"2012-09-15","Polonia Warszawa","POL","1372.75"
"2012-09-15","Ponferradina","ESP","1488.39"
"2012-09-15","Porto","POR","1890.64"
"2012-09-15","Pro Vercelli","ITA","1335.26"
"2012-09-15","PSV Eindhoven","NED","1697.72"
"2012-09-15","QPR","ENG","1584.24"
"2012-09-15","Randers","DEN","1353.76"
"2012-09-15","Rapid Bucuresti","ROM","1491.18"
"2012-09-15","Rapid Wien","AUT","1553.68"
"2012-09-15","Reading","ENG","1626.06"
"2012-09-15","Real Madrid","ESP","2070.70"
"2012-09-15","Real Madrid B","ESP","1500.20"
"2012-09-15","Recreativo","ESP","1554.09"
"2012-09-15","Regensburg","GER","1396.59"
"2012-09-15","Reggina","ITA","1412.08"
"2012-09-15","Reims","FRA","1518.31"
"2012-09-15","Rennes","FRA","1631.68"
"2012-09-15","Ried","AUT","1414.21"
"2012-09-15","Rio Ave","POR","1523.86"
"2012-09-15","Roda","NED","1447.72"
"2012-09-15","Roma","ITA","1659.39"
"2012-09-15","Rosenborg","NOR","1519.25"
"2012-09-15","Ross County","SCO","1225.36"
"2012-09-15","Rostov","RUS","1474.36"
"2012-09-15","Rubin Kazan","RUS","1678.65"
"2012-09-15","Ruch","POL","1372.03"
"2012-09-15","Sabadell","ESP","1511.53"
"2012-09-15","Salzburg","AUT","1564.59"
"2012-09-15","Sampdoria","ITA","1562.45"
"2012-09-15","Sandhausen","GER","1412.34"
"2012-09-15","Sandnes","NOR","1248.32"
"2012-09-15","Santander","ESP","1592.45"
"2012-09-15","Sassuolo","ITA","1533.99"
"2012-09-15","Schalke 04","GER","1806.74"
"2012-09-15","Sedan","FRA","1501.02"
"2012-09-15","Setubal","POR","1477.29"
"2012-09-15","Sevilla","ESP","1759.29"
"2012-09-15","Sheffield Weds","ENG","1405.79"
"2012-09-15","Siena","ITA","1564.90"
"2012-09-15","Silkeborg","DEN","1339.40"
"2012-09-15","Sivasspor","TUR","1473.29"
"2012-09-15","Slask","POL","1394.12"
"2012-09-15","Sochaux","FRA","1551.48"
"2012-09-15","Sociedad","ESP","1701.97"
"2012-09-15","Sogndal","NOR","1304.81"
"2012-09-15","SonderjyskE","DEN","1375.75"
"2012-09-15","Southampton","ENG","1547.59"
"2012-09-15","Sp Braga","POR","1715.73"
"2012-09-15","Sp Gijon","ESP","1642.89"
"2012-09-15","Sp Lisbon","POR","1707.88"
"2012-09-15","Spartak Moskva","RUS","1705.23"
"2012-09-15","Spezia","ITA","1364.82"
"2012-09-15","St Etienne","FRA","1643.72"
"2012-09-15","St Johnstone","SCO","1258.51"
"2012-09-15","St Mirren","SCO","1257.71"
"2012-09-15","St Pauli","GER","1577.43"
"2012-09-15","Stabaek","NOR","1228.59"
"2012-09-15","Standard","BEL","1559.66"
"2012-09-15","Steaua","ROM","1557.69"
"2012-09-15","Stoke","ENG","1664.49"
"2012-09-15","Stromsgodset","NOR","1423.83"
"2012-09-15","Sturm Graz","AUT","1462.80"
"2012-09-15","Stuttgart","GER","1759.60"
"2012-09-15","Sunderland","ENG","1677.72"
"2012-09-15","Sundsvall","SWE","1274.81"
"2012-09-15","Swansea","ENG","1678.42"
"2012-09-15","Syrianska","SWE","1256.72"
"2012-09-15","Terek Grozny","RUS","1536.96"
"2012-09-15","Ternana","ITA","1321.63"
"2012-09-15","Torino","ITA","1540.21"
"2012-09-15","Tottenham","ENG","1779.66"
"2012-09-15","Toulouse","FRA","1648.65"
"2012-09-15","Tours","FRA","1431.95"
"2012-09-15","Trabzonspor","TUR","1573.40"
"2012-09-15","Tromso","NOR","1454.57"
"2012-09-15","Troyes","FRA","1485.78"
"2012-09-15","Turnu Severin","ROM","1318.40"
"2012-09-15","Twente","NED","1651.86"
"2012-09-15","Udinese","ITA","1667.43"
"2012-09-15","Union Berlin","GER","1460.20"
"2012-09-15","Universitatea Cluj","ROM","1395.35"
"2012-09-15","Utrecht","NED","1497.57"
"2012-09-15","Valencia","ESP","1817.53"
"2012-09-15","Valenciennes","FRA","1605.19"
"2012-09-15","Valerenga","NOR","1404.31"
"2012-09-15","Valladolid","ESP","1728.38"
"2012-09-15","Vallecano","ESP","1677.98"
"2012-09-15","Varese","ITA","1516.06"
"2012-09-15","Vaslui","ROM","1541.10"
"2012-09-15","Veria","GRE","1364.92"
"2012-09-15","Verona","ITA","1464.40"
"2012-09-15","Vicenza","ITA","1377.67"
"2012-09-15","Viitorul","ROM","1351.86"
"2012-09-15","Viking","NOR","1379.92"
"2012-09-15","Villarreal","ESP","1714.88"
"2012-09-15","Virtus Lanciano","ITA","1339.44"
"2012-09-15","Vitesse","NED","1512.93"
"2012-09-15","Volga","RUS","1422.73"
"2012-09-15","VVV Venlo","NED","1327.06"
"2012-09-15","Waalwijk","NED","1445.00"
"2012-09-15","Wacker Innsbruck","AUT","1346.87"
"2012-09-15","Waregem","BEL","1443.93"
"2012-09-15","Watford","ENG","1488.69"
"2012-09-15","Werder Bremen","GER","1684.48"
"2012-09-15","West Brom","ENG","1709.73"
"2012-09-15","West Ham","ENG","1652.27"
"2012-09-15","Widzew","POL","1358.87"
"2012-09-15","Wiener Neustadt","AUT","1320.48"
"2012-09-15","Wigan","ENG","1668.41"
"2012-09-15","Willem II","NED","1281.18"
"2012-09-15","Wisla","POL","1398.82"
"2012-09-15","Wolfsberg","AUT","1287.92"
"2012-09-15","Wolfsburg","GER","1686.11"
"2012-09-15","Wolves","ENG","1533.02"
"2012-09-15","Xanthi","GRE","1383.76"
"2012-09-15","Xerez","ESP","1509.93"
"2012-09-15","Zaragoza","ESP","1701.36"
"2012-09-15","Zenit","RUS","1813.06"
"2012-09-15","Zwolle","NED","1282.80"
"2012-10-01","Aalborg","DEN","1430.61"
"2012-10-01","Aalen","GER","1444.40"
"2012-10-01","Aalesund","NOR","1369.41"
"2012-10-01","Aarhus","DEN","1394.46"
"2012-10-01","Aberdeen","SCO","1272.42"
"2012-10-01","Academica","POR","1504.68"
"2012-10-01","Admira","AUT","1412.89"
"2012-10-01","AEK","GRE","1446.68"
"2012-10-01","AIK","SWE","1479.04"
"2012-10-01","Ajaccio","FRA","1574.96"
"2012-10-01","Ajax","NED","1745.75"
"2012-10-01","Akhisar Belediyespor","TUR","1339.41"
"2012-10-01","Alanya","RUS","1464.19"
"2012-10-01","Alcorcon","ESP","1648.84"
"2012-10-01","Almeria","ESP","1650.98"
"2012-10-01","Amkar Perm","RUS","1533.89"
"2012-10-01","Anderlecht","BEL","1696.71"
"2012-10-01","Angers","FRA","1506.53"
"2012-10-01","Antalyaspor","TUR","1442.35"
"2012-10-01","Anzhi","RUS","1700.40"
"2012-10-01","Aris","GRE","1425.18"
"2012-10-01","Arles","FRA","1468.87"
"2012-10-01","Arsenal","ENG","1837.20"
"2012-10-01","Ascoli","ITA","1418.16"
"2012-10-01","Asteras Tripolis","GRE","1427.62"
"2012-10-01","Aston Villa","ENG","1643.24"
"2012-10-01","Astra","ROM","1421.53"
"2012-10-01","Atalanta","ITA","1576.70"
"2012-10-01","Ath Bilbao","ESP","1738.57"
"2012-10-01","Ath Madrid","ESP","1886.39"
"2012-10-01","Atromitos","GRE","1465.01"
"2012-10-01","Atvidaberg","SWE","1280.23"
"2012-10-01","Augsburg","GER","1626.15"
"2012-10-01","Austria Wien","AUT","1512.16"
"2012-10-01","Auxerre","FRA","1545.61"
"2012-10-01","AZ Alkmaar","NED","1583.93"
"2012-10-01","Barcelona","ESP","2092.04"
"2012-10-01","Barcelona B","ESP","1625.94"
"2012-10-01","Bari","ITA","1459.65"
"2012-10-01","Barnsley","ENG","1419.47"
"2012-10-01","Bastia","FRA","1515.30"
"2012-10-01","Bayern Munich","GER","1961.23"
"2012-10-01","Beerschot VA","BEL","1426.09"
"2012-10-01","Beira Mar","POR","1472.35"
"2012-10-01","Belchatow","POL","1280.56"
"2012-10-01","Benfica","POR","1806.39"
"2012-10-01","Bergen","BEL","1405.97"
"2012-10-01","Besiktas","TUR","1573.27"
"2012-10-01","Betis","ESP","1722.60"
"2012-10-01","Beveren","BEL","1334.24"
"2012-10-01","Birmingham","ENG","1551.89"
"2012-10-01","Bistrita","ROM","1328.05"
"2012-10-01","Blackburn","ENG","1604.28"
"2012-10-01","Blackpool","ENG","1571.97"
"2012-10-01","Bochum","GER","1468.92"
"2012-10-01","Bologna","ITA","1609.85"
"2012-10-01","Bolton","ENG","1577.99"
"2012-10-01","Bordeaux","FRA","1734.33"
"2012-10-01","Brann","NOR","1419.37"
"2012-10-01","Brasov","ROM","1413.57"
"2012-10-01","Braunschweig","GER","1534.04"
